 "month" "caisson" "hours" "month" "caisson" "hours" "match?"
2269 2002-10-01 13 46 2004-09-01 12 8364 FALSE
2270 2002-11-01 13 61 2004-10-01 12 8367 FALSE
2271 2002-12-01 13 41 2004-11-01 12 10465 FALSE
2272 2003-01-01 13 43 2004-12-01 12 8372 FALSE
2273 2003-02-01 13 45 2005-01-01 12 10475 FALSE
2274 2003-03-01 13 38 2005-02-01 12 8384 FALSE
2275 2003-04-01 13 42 2005-03-01 12 8386 FALSE
2276 2003-05-01 13 42 2005-04-01 12 10485 FALSE
2277 2003-06-01 13 31 2005-05-01 12 8394 FALSE
2278 2003-07-01 13 61 2005-06-01 12 10495 FALSE
2279 2003-08-01 13 49 2005-07-01 12 8396 FALSE
2280 2003-09-01 13 43 2005-08-01 12 10495 FALSE
2281 2003-10-01 13 51 2005-09-01 12 10495 FALSE
2282 2003-11-01 13 53 2005-10-01 12 10500 FALSE
2283 2003-12-01 13 40 2005-11-01 12 10500 FALSE
2284 2004-01-01 13 52 2005-12-01 12 8400 FALSE
2285 2004-02-01 13 40 2006-01-01 12 10502 FALSE
2286 2004-03-01 13 39 2006-02-01 12 8404 FALSE
2287 2004-04-01 13 52 2006-03-01 12 10505 FALSE
2288 2004-05-01 13 84 2006-04-01 12 8407 FALSE
2289 2004-07-01 13 45 2006-05-01 12 10515 FALSE
2290 2004-08-01 13 45 2006-06-01 12 12622 FALSE
2291 2004-09-01 13 45 2006-07-01 12 8416 FALSE
2292 2004-10-01 13 49 2006-08-01 12 8416 FALSE
2293 2004-11-01 13 43 2006-09-01 12 10525 FALSE
2294 2004-12-01 13 47 2006-10-01 12 10525 FALSE
2295 2005-01-01 13 86 2006-11-01 12 10525 FALSE
2296 2005-02-01 13 42 2006-12-01 12 10525 FALSE
2297 2005-04-01 13 46 2007-01-01 12 10529 FALSE
2298 2005-05-01 13 45 2007-02-01 12 10535 FALSE
2299 2005-06-01 13 44 2007-03-01 12 12650 FALSE
2300 2005-07-01 13 46 2007-04-01 12 8444 FALSE
2301 2005-08-01 13 42 2007-05-01 12 10555 FALSE
2302 2005-09-01 13 45 2007-06-01 12 10557 FALSE
2303 2005-10-01 13 50 2007-07-01 12 8448 FALSE
2304 2005-11-01 13 42 2007-08-01 12 10560 FALSE
2305 2005-12-01 13 46 2007-09-01 12 8448 FALSE
2306 2006-01-01 13 95 2007-10-01 12 10560 FALSE
2307 2006-03-01 13 54 2007-11-01 12 12673 FALSE
2308 2006-04-01 13 52 2007-12-01 12 8452 FALSE
2309 2006-05-01 13 40 2008-01-01 12 10565 FALSE
2310 2006-06-01 13 86 2008-02-01 12 12678 FALSE
2311 2006-07-01 13 45 2008-03-01 12 12678 FALSE
2312 2006-09-01 13 48 2008-04-01 12 8452 FALSE
2313 2006-10-01 13 55 2008-05-01 12 10570 FALSE
2314 2006-11-01 13 46 2008-06-01 12 10574 FALSE
2315 2006-12-01 13 42 2008-07-01 12 6345 FALSE
2316 2007-01-01 13 2 2008-08-01 12 10575 FALSE
2317 2007-02-01 13 1 2008-09-01 12 10585 FALSE
2318 2007-03-01 13 63 2008-10-01 12 10596 FALSE
2319 2007-04-01 13 43 2008-11-01 12 8480 FALSE
2320 2007-05-01 13 40 2008-12-01 12 12720 FALSE
2321 2007-06-01 13 42 2009-01-01 12 8480 FALSE
2322 2007-08-01 13 49 2009-02-01 12 8480 FALSE
2323 2007-09-01 13 47 2009-03-01 12 8480 FALSE
2324 2007-10-01 13 40 2009-04-01 12 10600 FALSE
2325 2007-11-01 13 81 2009-05-01 12 8480 FALSE
2326 2008-01-01 13 44 2009-06-01 12 10600 FALSE
2327 2008-02-01 13 74 2009-07-01 12 10600 FALSE
2328 2008-03-01 13 43 2009-08-01 12 10600 FALSE
2329 2008-05-01 13 43 2009-09-01 12 8480 FALSE
2330 2008-06-01 13 96 2009-10-01 12 10600 FALSE
2331 2008-08-01 13 46 2009-11-01 12 10600 FALSE
2332 2008-09-01 13 44 2009-12-01 12 8480 FALSE
2333 2008-10-01 13 43 2010-01-01 12 4240 FALSE
2334 2008-11-01 13 45 2010-02-01 12 8480 FALSE
2335 2008-12-01 13 79 2010-03-01 12 10600 FALSE
2336 2009-02-01 13 44 2010-04-01 12 8480 FALSE
2337 2009-03-01 13 40 2010-05-01 12 10600 FALSE
2338 2009-04-01 13 39 2010-06-01 12 10600 FALSE
2339 2009-05-01 13 47 2010-07-01 12 10600 FALSE
2340 2009-06-01 13 40 2010-08-01 12 10600 FALSE
2341 2009-07-01 13 43 2010-09-01 12 10600 FALSE
2342 2009-08-01 13 87 2010-10-01 12 10600 FALSE
2343 2009-10-01 13 45 2010-11-01 12 10600 FALSE
2344 2009-11-01 13 80 2010-12-01 12 8496 FALSE
2345 2010-01-01 13 48 2011-01-01 12 10781 FALSE
2346 2010-02-01 13 37 2011-02-01 12 10912 FALSE
2347 2010-03-01 13 79 2011-03-01 12 8748 FALSE
2348 2010-05-01 13 46 2011-04-01 12 8748 FALSE
2349 2010-06-01 13 43 2011-05-01 12 10935 FALSE
2350 2010-07-01 13 44 2011-06-01 12 10935 FALSE
2351 2010-08-01 13 46 2011-07-01 12 8748 FALSE
2352 2010-09-01 13 44 2011-08-01 12 10935 FALSE
2353 2010-10-01 13 43 2011-09-01 12 10935 FALSE
2354 2010-11-01 13 45 2011-10-01 12 10939 FALSE
2355 2010-12-01 13 43 2011-11-01 12 8752 FALSE
2356 2011-01-01 13 65 2011-12-01 12 10966 FALSE
2357 2011-02-01 13 61 2012-01-01 12 11005 FALSE
2358 2011-03-01 13 92 2012-02-01 12 13206 FALSE
2359 2011-05-01 13 45 2012-03-01 12 8856 FALSE
2360 2011-06-01 13 47 2012-04-01 12 11070 FALSE
2361 2011-07-01 13 48 2012-05-01 12 8856 FALSE
2362 2011-08-01 13 39 2012-06-01 12 8856 FALSE
2363 2011-09-01 13 34 2012-07-01 12 11070 FALSE
2364 2011-10-01 13 40 2012-08-01 12 11070 FALSE
2365 2011-12-01 13 46 2012-09-01 12 8857 FALSE
2366 2012-01-01 13 46 2012-10-01 12 11075 FALSE
2367 2012-02-01 13 79 2012-11-01 12 13290 FALSE
2368 2012-04-01 13 50 2012-12-01 12 11075 FALSE
2369 2012-05-01 13 44 2013-01-01 12 11076 FALSE
2370 2012-06-01 13 44 2013-02-01 12 8864 FALSE
2371 2012-07-01 13 40 2013-03-01 12 8864 FALSE
2372 2012-08-01 13 47 2013-04-01 12 11083 FALSE
2373 2012-09-01 13 45 2013-05-01 12 11085 FALSE
2374 2012-10-01 13 44 2013-06-01 12 8869 FALSE
2375 2012-11-01 13 46 2013-07-01 12 11090 FALSE
2376 2012-12-01 13 47 2013-08-01 12 11090 FALSE
2377 2013-01-01 13 44 2013-09-01 12 11090 FALSE
2378 2013-02-01 13 51 2013-10-01 12 11090 FALSE
2379 2013-03-01 13 41 2013-11-01 12 11090 FALSE
2380 2013-04-01 13 41 2013-12-01 12 8872 FALSE
2381 2013-05-01 13 43 2014-01-01 12 11090 FALSE
2382 2013-06-01 13 44 2014-02-01 12 8914 FALSE
2383 2013-07-01 13 42 2014-03-01 12 11195 FALSE
2384 2013-08-01 13 45 2014-04-01 12 11195 FALSE
2385 2013-09-01 13 44 2014-05-01 12 8956 FALSE
2386 2013-10-01 13 42 2014-06-01 12 11195 FALSE
2387 2013-11-01 13 43 2014-07-01 12 11195 FALSE
2388 2013-12-01 13 44 2014-08-01 12 8956 FALSE
2389 2014-01-01 13 49 2014-09-01 12 11195 FALSE
2390 2014-02-01 13 38 2014-10-01 12 11195 FALSE
2391 2014-03-01 13 35 2014-11-01 12 8956 FALSE
2392 2014-04-01 13 41 2014-12-01 12 11195 FALSE
2393 2014-05-01 13 45 2015-01-01 12 8956 FALSE
2394 2014-06-01 13 38 2015-02-01 12 11195 FALSE
2395 2014-07-01 13 43 2015-03-01 12 11195 FALSE
2396 2014-08-01 13 12 2015-04-01 12 11195 FALSE
2397 2014-09-01 13 2 2015-05-01 12 8956 FALSE
2398 2014-10-01 13 1 1998-10-01 13 57334 FALSE
2399 2014-11-01 13 3 1998-11-01 13 72003 FALSE
2400 2014-12-01 13 3 1998-12-01 13 57878 FALSE
2401 2015-01-01 13 3 1999-01-01 13 58050 FALSE
2402 2015-02-01 13 2 1999-02-01 13 58182 FALSE
2403 2015-03-01 13 2 1999-03-01 13 72823 FALSE
2404 2015-04-01 13 0 1999-04-01 13 58318 FALSE
2405 2015-05-01 13 1 1999-05-01 13 58400 FALSE
    1999-06-01 13 73044 FALSE
    1999-07-01 13 58453 FALSE
    1999-08-01 13 73148 FALSE
    1999-09-01 13 58600 FALSE
    1999-10-01 13 58717 FALSE
    1999-11-01 13 58843 FALSE
    1999-12-01 13 73731 FALSE
    2000-01-01 13 59084 FALSE
    2000-02-01 13 74124 FALSE
    2000-03-01 13 59806 FALSE
    2000-04-01 13 59887 FALSE
    2000-05-01 13 74910 FALSE
    2000-06-01 13 59980 FALSE
    2000-07-01 13 60045 FALSE
    2000-08-01 13 75150 FALSE
    2000-09-01 13 60250 FALSE
    2000-10-01 13 60352 FALSE
    2000-11-01 13 75559 FALSE
    2000-12-01 13 60569 FALSE
    2001-01-01 13 75744 FALSE
    2001-02-01 13 60604 FALSE
    2001-03-01 13 60616 FALSE
    2001-04-01 13 60620 FALSE
    2001-05-01 13 75788 FALSE
    2001-06-01 13 60635 FALSE
    2001-07-01 13 60636 FALSE
    2001-08-01 13 60636 FALSE
    2001-09-01 13 60640 FALSE
    2001-10-01 13 75821 FALSE
    2001-11-01 13 60672 FALSE
    2001-12-01 13 45521 FALSE
    2002-01-01 13 15201 FALSE
    2002-02-01 13 60715 FALSE
    2002-03-01 13 60730 FALSE
    2002-04-01 13 75915 FALSE
    2002-05-01 13 60732 FALSE
    2002-06-01 13 60732 FALSE
    2002-07-01 13 60734 FALSE
    2002-08-01 13 60747 FALSE
    2002-09-01 13 60756 FALSE
    2002-10-01 13 75960 FALSE
    2002-11-01 13 45589 FALSE
    2002-12-01 13 75988 FALSE
    2003-01-01 13 60792 FALSE
    2003-02-01 13 60796 FALSE
    2003-03-01 13 75996 FALSE
    2003-04-01 13 60800 FALSE
    2003-05-01 13 60800 FALSE
    2003-06-01 13 60804 FALSE
    2003-07-01 13 76010 FALSE
    2003-08-01 13 60808 FALSE
    2003-09-01 13 76013 FALSE
    2003-10-01 13 60828 FALSE
    2003-11-01 13 60836 FALSE
    2003-12-01 13 76050 FALSE
    2004-01-01 13 60847 FALSE
    2004-02-01 13 60850 FALSE
    2004-03-01 13 76067 FALSE
    2004-04-01 13 60860 FALSE
    2004-05-01 13 76081 FALSE
    2004-06-01 13 45651 FALSE
    2004-07-01 13 60868 FALSE
    2004-08-01 13 76088 FALSE
    2004-09-01 13 60872 FALSE
    2004-10-01 13 60878 FALSE
    2004-11-01 13 76109 FALSE
    2004-12-01 13 60892 FALSE
    2005-01-01 13 76123 FALSE
    2005-02-01 13 60902 FALSE
    2005-03-01 13 60907 FALSE
    2005-04-01 13 76135 FALSE
    2005-05-01 13 60908 FALSE
    2005-06-01 13 76135 FALSE
    2005-07-01 13 60914 FALSE
    2005-08-01 13 76145 FALSE
    2005-09-01 13 76146 FALSE
    2005-10-01 13 76151 FALSE
    2005-11-01 13 76155 FALSE
    2005-12-01 13 60933 FALSE
    2006-01-01 13 76191 FALSE
    2006-02-01 13 60979 FALSE
    2006-03-01 13 76242 FALSE
    2006-04-01 13 61000 FALSE
    2006-05-01 13 76250 FALSE
    2006-06-01 13 91500 FALSE
    2006-07-01 13 61000 FALSE
    2006-08-01 13 61000 FALSE
    2006-09-01 13 76261 FALSE
    2006-10-01 13 76279 FALSE
    2006-11-01 13 76293 FALSE
    2006-12-01 13 76297 FALSE
    2007-01-01 13 76303 FALSE
    2007-02-01 13 76305 FALSE
    2007-03-01 13 91566 FALSE
    2007-04-01 13 61044 FALSE
    2007-05-01 13 76305 FALSE
    2007-06-01 13 76307 FALSE
    2007-07-01 13 61048 FALSE
    2007-08-01 13 76310 FALSE
    2007-09-01 13 61048 FALSE
    2007-10-01 13 76310 FALSE
    2007-11-01 13 91572 FALSE
    2007-12-01 13 61048 FALSE
    2008-01-01 13 76310 FALSE
    2008-02-01 13 91572 FALSE
    2008-03-01 13 91572 FALSE
    2008-04-01 13 61048 FALSE
    2008-05-01 13 76319 FALSE
    2008-06-01 13 76330 FALSE
    2008-07-01 13 45798 FALSE
    2008-08-01 13 76330 FALSE
    2008-09-01 13 76330 FALSE
    2008-10-01 13 76330 FALSE
    2008-11-01 13 61064 FALSE
    2008-12-01 13 91596 FALSE
    2009-01-01 13 61064 FALSE
    2009-02-01 13 61064 FALSE
    2009-03-01 13 61064 FALSE
    2009-04-01 13 76330 FALSE
    2009-05-01 13 61064 FALSE
    2009-06-01 13 76330 FALSE
    2009-07-01 13 76330 FALSE
    2009-08-01 13 76330 FALSE
    2009-09-01 13 61064 FALSE
    2009-10-01 13 76330 FALSE
    2009-11-01 13 76330 FALSE
    2009-12-01 13 61064 FALSE
    2010-01-01 13 30532 FALSE
    2010-02-01 13 61064 FALSE
    2010-03-01 13 76330 FALSE
    2010-04-01 13 61064 FALSE
    2010-05-01 13 76330 FALSE
    2010-06-01 13 76333 FALSE
    2010-07-01 13 76335 FALSE
    2010-08-01 13 76335 FALSE
    2010-09-01 13 76335 FALSE
    2010-10-01 13 76342 FALSE
    2010-11-01 13 76345 FALSE
    2010-12-01 13 61088 FALSE
    2011-01-01 13 76402 FALSE
    2011-02-01 13 76443 FALSE
    2011-03-01 13 61160 FALSE
    2011-04-01 13 61160 FALSE
    2011-05-01 13 76456 FALSE
    2011-06-01 13 76460 FALSE
    2011-07-01 13 61172 FALSE
    2011-08-01 13 76465 FALSE
    2011-09-01 13 76467 FALSE
    2011-10-01 13 76475 FALSE
    2011-11-01 13 61185 FALSE
    2011-12-01 13 76486 FALSE
    2012-01-01 13 76491 FALSE
    2012-02-01 13 91794 FALSE
    2012-03-01 13 61204 FALSE
    2012-04-01 13 76497 FALSE
    2012-05-01 13 61208 FALSE
    2012-06-01 13 61208 FALSE
    2012-07-01 13 76513 FALSE
    2012-08-01 13 76515 FALSE
    2012-09-01 13 61215 FALSE
    2012-10-01 13 76525 FALSE
    2012-11-01 13 91839 FALSE
    2012-12-01 13 76548 FALSE
    2013-01-01 13 76558 FALSE
    2013-02-01 13 61253 FALSE
    2013-03-01 13 61261 FALSE
    2013-04-01 13 76580 FALSE
    2013-05-01 13 76580 FALSE
    2013-06-01 13 61264 FALSE
    2013-07-01 13 76580 FALSE
    2013-08-01 13 76580 FALSE
    2013-09-01 13 76580 FALSE
    2013-10-01 13 76580 FALSE
    2013-11-01 13 76583 FALSE
    2013-12-01 13 61272 FALSE
    2014-01-01 13 76595 FALSE
    2014-02-01 13 61287 FALSE
    2014-03-01 13 76615 FALSE
    2014-04-01 13 76615 FALSE
    2014-05-01 13 61292 FALSE
    2014-06-01 13 76615 FALSE
    2014-07-01 13 76615 FALSE
    2014-08-01 13 61292 FALSE
    2014-09-01 13 76620 FALSE
    2014-10-01 13 76622 FALSE
    2014-11-01 13 61304 FALSE
    2014-12-01 13 76633 FALSE
    2015-01-01 13 61312 FALSE
    2015-02-01 13 76642 FALSE
    2015-03-01 13 76645 FALSE
    2015-04-01 13 76645 FALSE
    2015-05-01 13 61327 FALSE
